t_index,term,df
11154,trial,82
11155,triangl,1
11156,tribal,10
11157,tribe,9
11158,tribesmen,1
11159,tribespeopl,1
11160,tribun,30
11161,tribut,12
11162,trichovich,1
11163,trick,13
11164,tricki,6
11165,trickl,4
11166,tricov,1
11167,trident,1
11168,trigger,28
11169,trillion,2
11170,trim,12
11171,trio,1
11172,trip,83
11173,tripl,4
11174,triplett,1
11175,tripoli,1
11176,tripp,1
11177,triumph,15
11178,trivedi,1
11179,troop,67
11180,trooper,5
11181,trophi,3
11182,tropic,1
11183,trot,2
11184,troubl,64
11185,troublemak,1
11186,troublesom,2
11187,trounc,1
11188,troup,1
11189,trove,1
11190,trti,1
11191,truce,3
11192,truck,66
11193,trucker,2
11194,truckload,5
11195,true,36
11196,truer,1
11197,truli,16
11198,truman,5
11199,trumpet,4
11200,trundl,1
11201,trust,26
11202,trustworthi,1
11203,truth,21
11204,tsvangirai,1
11205,tu,1
11206,tube,11
11207,tuck,3
11208,tucker,1
11209,tudela,10
11210,tudjman,3
11211,tuesday,164
11212,tug,4
11213,tugboat,1
11214,tull,7
11215,tumb,1
11216,tumbl,7
11217,tumult,2
11218,tumultu,5
11219,tuna,1
11220,tune,7
11221,tuneup,2
11222,tungata,1
11223,tunisia,1
11224,tunnel,5
11225,tupac,4
11226,turban,1
11227,turbin,3
11228,turbul,4
11229,tureen,1
11230,turf,1
11231,turk,2
11232,turkey,17
11233,turkish,2
11234,turmoil,16
11235,turn,182
11236,turnaround,2
11237,turncoat,1
11238,turner,1
11239,turnout,27
11240,turnov,7
11241,tusca,1
11242,tussl,1
11243,tutori,1
11244,tuxedo,1
11245,tv,64
11246,twa,1
11247,twelfth,1
11248,twelv,2
11249,twenti,7
11250,twice,42
11251,twig,1
11252,twin,14
11253,twist,21
11254,two,585
11255,tx,14
11256,tyner,1
11257,type,23
11258,typewrit,1
11259,typhu,1
11260,typic,6
11261,typifi,1
11262,typograph,2
11263,tyranni,3
11264,tyrant,2
11265,tyson,5
11266,tysyacheletiy,1
11267,ueno,2
11268,ufwet,1
11269,ugaz,3
11270,ugli,3
11271,uh,1
11272,ulihrach,2
11273,ultim,31
11274,ultimatum,3
11275,ultra,1
11276,ultralight,3
11277,ultramodern,2
11278,ultranationalist,3
11279,umbil,1
11280,umbrella,2
11281,umc,1
11282,umesh,1
11283,umpir,6
11284,unabl,24
11285,unaccept,7
11286,unaccount,12
11287,unambigu,1
11288,unanim,6
11289,unannounc,4
11290,unansw,4
11291,unapologet,1
11292,unarm,5
11293,unattend,1
11294,unauthor,3
11295,unavoid,2
11296,unawar,3
11297,unbalanc,1
11298,unbear,1
11299,unbeaten,1
11300,unbeliev,6
11301,unbias,2
11302,unborn,1
11303,unbridl,1
11304,unbroken,2
11305,uncal,1
11306,uncanni,1
11307,unceasingli,1
11308,uncertain,14
11309,uncertainti,12
11310,unchalleng,3
11311,unchang,6
11312,uncharacterist,2
11313,uncharismat,1
11314,uncheck,4
11315,uncl,9
11316,unclaim,2
11317,unclassifi,3
11318,unclear,27
11319,uncoil,1
11320,uncollect,1
11321,uncomfort,2
11322,uncommit,2
11323,uncommon,1
11324,unconcern,1
11325,uncondit,4
11326,unconfirm,3
11327,unconsci,2
11328,unconstitut,2
11329,unconvinc,1
11330,uncork,1
11331,uncorrupt,1
11332,uncount,1
11333,uncov,14
11334,uncrit,1
11335,undaunt,1
11336,undecid,8
11337,undef,1
11338,undemocrat,3
11339,underag,4
11340,undercov,1
11341,undercut,9
11342,underdog,1
11343,underestim,5
11344,undergo,7
11345,undergon,1
11346,underground,6
11347,underli,3
11348,underlin,3
11349,undermin,14
11350,underneath,7
11351,underpaid,1
11352,underscor,14
11353,undersea,1
11354,undersecretari,5
11355,undersheriff,2
11356,understaf,1
11357,understand,55
11358,understat,1
11359,understood,11
11360,understudi,1
11361,undertak,5
11362,undertaken,6
11363,underton,1
11364,undertook,1
11365,underw,5
11366,underwat,21
11367,underway,9
11368,underwood,1
11369,underworld,3
11370,undescrib,1
11371,undeserv,2
11372,undetect,6
11373,undisclos,2
11374,undisput,2
11375,undisturb,1
11376,undivid,1
11377,undo,1
11378,undoc,1
11379,undon,1
11380,undoubtedli,3
11381,undu,2
11382,unduli,2
11383,unearth,4
11384,uneasi,8
11385,unelect,1
11386,unemploy,5
11387,unenforc,1
11388,unequivoc,2
11389,uner,2
11390,unesco,1
11391,unexpect,9
11392,unexpectedli,4
11393,unexpir,1
11394,unexplain,4
11395,unexplod,4
11396,unfair,13
11397,unfairli,4
11398,unfamiliar,4
11399,unfathom,2
11400,unfaz,3
11401,unfett,9
11402,unfinish,4
11403,unfit,15
11404,unflatt,1
11405,unfold,12
11406,unforc,12
11407,unfortun,17
11408,unfound,3
11409,unfurl,1
11410,ungovern,2
11411,unhappi,4
11412,unharm,5
11413,unheard,1
11414,unhelp,1
11415,unhurt,1
11416,unicef,1
11417,unidentifi,15
11418,unif,2
11419,unifi,12
11420,uniform,24
11421,unilater,1
11422,unimagin,3
11423,uninform,1
11424,uninhabit,1
11425,unintellig,1
11426,unintend,1
11427,union,60
11428,unionist,2
11429,uniqu,3
11430,unit,376
11431,uniti,23
11432,univers,65
11433,univis,3
11434,unjust,3
11435,unjustifi,7
11436,unjustli,1
11437,unknowingli,1
11438,unknown,38
11439,unlaw,1
11440,unleash,5
11441,unless,14
11442,unlevel,1
11443,unlik,31
11444,unlimit,2
11445,unload,11
11446,unman,1
11447,unmark,1
11448,unmistak,2
11449,unnam,4
11450,unnecessari,6
11451,unnot,1
11452,unoffici,5
11453,unpack,1
11454,unpalat,1
11455,unpolish,1
11456,unpopular,7
11457,unpreced,27
11458,unprecedentedli,1
11459,unpredict,4
11460,unpretenti,2
11461,unprint,1
11462,unprotect,4
11463,unpunish,1
11464,unquestion,1
11465,unravel,8
11466,unreason,2
11467,unrecov,1
11468,unregul,3
11469,unrel,5
11470,unreli,2
11471,unrepres,2
11472,unresolv,4
11473,unrest,17
11474,unrestrict,1
11475,unsaf,3
11476,unsatisfactori,4
11477,unsatisfi,1
11478,unsavori,2
11479,unscath,5
11480,unschedul,2
11481,unscom,1
11482,unscript,1
11483,unscrupul,2
11484,unseason,1
11485,unseat,11
11486,unsecur,4
11487,unseed,12
11488,unseen,2
11489,unselfish,1
11490,unsettl,6
11491,unshaken,2
11492,unshaven,1
11493,unsheath,1
11494,unspecif,3
11495,unspecifi,6
11496,unspectacular,3
11497,unspoken,1
11498,unstabl,9
11499,unsteadi,1
11500,unsteadili,1
11501,unsubstanti,2
11502,unsuccess,15
11503,unsupervis,2
11504,unsur,6
11505,unsuspect,1
11506,unswervingli,2
11507,unsympathet,1
11508,untabul,2
11509,untaint,1
11510,untal,1
11511,untap,2
11512,untest,2
11513,unthink,3
11514,unthreaten,2
11515,untold,2
11516,untouch,3
11517,untreat,2
11518,untrustworthi,1
11519,untruth,2
11520,unus,2
11521,unusu,29
11522,unveil,3
11523,unwant,3
11524,unwarr,1
11525,unwil,10
11526,unwilling,3
11527,unwis,2
11528,unwittingli,2
11529,up,1
11530,upbeat,1
11531,upcom,10
11532,updat,18
11533,upfront,1
11534,upheav,5
11535,upheld,1
11536,uphil,2
11537,uphold,3
11538,upkeep,1
11539,upon,30
11540,upper,8
11541,upris,44
11542,uproar,5
11543,uproot,1
11544,upscal,3
11545,upset,40
11546,upshot,1
11547,upsid,3
11548,upstag,1
11549,upstart,2
11550,upstat,2
11551,upsurg,1
11552,upto,1
11553,upward,2
11554,ural,2
11555,urban,8
11556,urdu,2
11557,ureg,1
11558,urg,92
11559,urgenc,4
11560,urgent,12
11561,uruguay,2
11562,urvashi,1
11563,usa,6
11564,usaid,2
11565,usama,1
11566,usdoj,1
11567,use,259
11568,usha,1
11569,usher,3
11570,uss,228
11571,ussol,1
11572,ussr,2
11573,ustacov,1
11574,ustakov,1
11575,ustokov,1
11576,usual,39
11577,usulutan,1
11578,utah,6
11579,utensil,1
11580,util,5
11581,uttar,4
11582,utter,3
11583,utterli,14
11584,uvarov,1
11585,uvil,1
11586,uwint,1
11587,uzic,1
11588,va,39
11589,vacanc,11
11590,vacant,3
11591,vacat,15
11592,vacuum,5
11593,vadim,8
11594,vagari,1
11595,vagu,3
11596,vaibhav,3
11597,vaidya,1
11598,vain,6
11599,vajpaye,13
11600,valdimir,2
11601,valentin,37
11602,valetin,1
11603,valiantli,1
11604,valid,6
11605,vall,1
11606,vallanc,1
11607,vallentin,1
11608,valley,4
11609,valu,21
11610,valuabl,8
11611,van,21
11612,vandal,3
11613,vanek,9
11614,vanish,6
11615,vanquish,2
11616,vantag,1
11617,vap,1
11618,vapid,1
11619,vara,3
11620,varadero,1
11621,varga,3
11622,vari,7
11623,variat,2
11624,varieti,9
11625,variou,24
11626,various,1
11627,varonec,1
11628,vasiltsov,1
11629,vassal,1
11630,vast,23
11631,vastli,4
11632,vat,1
11633,vault,3
11634,vavrinec,1
11635,vecernj,2
11636,vedrin,4
11637,veekz,1
11638,veen,1
11639,vega,4
11640,veget,1
11641,vehement,3
11642,vehicl,47
11643,veil,9
11644,vein,1
11645,velensuela,1
11646,velez,1
11647,velimir,2
11648,vellari,1
11649,vend,1
11650,vendor,2
11651,veneer,1
11652,venero,1
11653,venezuela,3
11654,venezuelan,2
11655,veng,2
11656,venom,2
11657,vent,1
11658,ventil,1
11659,ventur,15
11660,ventura,1
11661,venturoni,1
11662,venu,36
11663,verandah,2
11664,verb,2
11665,verbal,3
11666,verdict,24
11667,verg,7
11668,verifi,7
11669,vermont,3
11670,vern,24
11671,vernon,6
11672,vero,3
11673,veronica,1
11674,veronika,1
11675,vers,5
11676,version,18
11677,versu,1
11678,vertigo,1
11679,veselinov,1
11680,vesna,2
11681,vessel,56
11682,vest,8
11683,vestig,7
11684,vet,2
11685,veteran,41
11686,veto,2
11687,vetrivinia,1
11688,vex,1
11689,via,6
11690,vibe,1
11691,vibrat,1
11692,vicar,1
11693,vicario,3
11694,vice,91
11695,vicent,1
11696,viciou,3
11697,vick,1
11698,victim,104
11699,victor,14
11700,victori,140
11701,video,40
11702,videodisc,1
11703,videotap,30
11704,vidyayevo,1
11705,vienna,1
11706,viet,3
11707,vietcong,1
11708,vietnam,55
11709,vietnames,45
11710,view,61
11711,viewer,6
11712,viewpoint,1
11713,vigil,23
11714,vigor,10
11715,vij,1
11716,vijay,1
11717,vijesti,1
11718,vike,1
11719,vikram,1
11720,viktor,1
11721,vila,1
11722,vile,1
11723,vilifi,4
11724,villa,4
11725,villag,34
11726,villain,1
11727,villamil,1
11728,villanueva,3
11729,vilonuaeva,1
11730,vinc,1
11731,vincent,4
11732,vinci,4
11733,vinciguerra,2
11734,vindic,3
11735,vindict,2
11736,vineet,2
11737,vinegar,1
11738,vini,1
11739,vinroot,1
11740,vintag,1
11741,violat,31
11742,violenc,106
11743,violent,33
11744,vip,2
11745,viral,1
11746,virgin,2
11747,virgini,4
11748,virginia,61
11749,virginian,1
11750,virtu,3
11751,virtual,25
11752,viru,7
11753,virul,1
11754,visa,8
11755,viscer,1
11756,visibl,37
11757,vision,11
11758,visit,155
11759,visitor,6
11760,visor,1
11761,vista,1
11762,visual,4
11763,vital,17
11764,vitali,1
11765,vitamin,1
11766,vitup,1
11767,vituper,1
11768,vivid,5
11769,vividli,2
11770,viyanka,2
11771,vladamiro,1
11772,vladan,2
11773,vlademi,1
11774,vlademiro,1
11775,vladimero,1
11776,vladimir,79
11777,vladimiro,42
11778,vlajko,4
11779,vlatislav,1
11780,vm,4
11781,vo,2
11782,voa,58
11783,vocabulari,1
11784,vocal,3
11785,vodafon,7
11786,vogu,2
11787,voic,35
11788,void,7
11789,voinovich,1
11790,voislav,1
11791,vojislav,98
11792,vojislov,3
11793,vojvodina,5
11794,volatil,18
11795,volcan,1
11796,volcano,1
11797,volgin,1
11798,volley,16
11799,volta,1
11800,volum,1
11801,volunt,28
11802,voluntarili,2
11803,von,5
11804,vopt,1
11805,vote,183
11806,voter,65
11807,vow,45
11808,voyag,5
11809,vranj,2
11810,vranjkov,1
11811,vu,1
11812,vucic,1
11813,vuk,5
11814,vukicev,1
11815,vulcanologist,1
11816,vulner,35
11817,vuong,1
11818,vy,2
11819,vya,3
11820,vyacheslav,4
11821,vycheslav,1
11822,wad,1
11823,wada,1
11824,wade,4
11825,wadi,2
11826,waft,2
11827,wage,14
11828,wagner,3
11829,wahab,1
11830,waifish,1
11831,waight,1
11832,wail,9
11833,wainek,1
11834,waisman,1
11835,waistband,1
11836,wait,99
11837,waiv,7
11838,waiver,5
11839,wake,32
11840,wakeforest,1
11841,wakil,1
11842,wal,1
11843,walden,2
11844,waldo,1
11845,walk,69
11846,walker,7
11847,walki,1
11848,walkout,7
11849,wall,73
11850,wallac,3
11851,walter,6
11852,wand,2
11853,wanda,1
11854,wander,15
11855,wane,9
11856,wanna,1
11857,want,287
11858,war,197
11859,ward,5
11860,warden,4
11861,ware,1
11862,warehous,3
11863,warfar,9
11864,warhead,1
11865,wari,6
11866,warili,1
11867,warm,14
11868,warmer,1
11869,warmest,1
11870,warmli,2
11871,warmth,2
11872,warmup,4
11873,warn,109
11874,warner,6
11875,warp,1
11876,warplan,5
11877,warrant,16
11878,warren,9
11879,warrior,5
11880,warsaw,1
11881,warship,77
11882,wartim,2
11883,wash,9
11884,washak,1
11885,washington,212
11886,wast,5
11887,wastag,1
11888,watch,99
11889,watchdog,2
11890,watcher,5
11891,watchman,3
11892,watchtow,1
11893,water,114
11894,waterfront,2
11895,waterg,1
11896,waterlin,11
11897,watermelon,1
11898,watersh,1
11899,waterway,2
11900,watkin,1
11901,watson,2
11902,wave,60
11903,waver,2
11904,wax,1
11905,way,304
11906,waybourn,1
11907,wayn,6
11908,wayner,1
11909,wbai,1
11910,wc,1
11911,wcau,1
11912,weak,28
11913,weaken,8
11914,weaker,9
11915,wealth,8
11916,wealthi,15
11917,wealthier,1
11918,wealthiest,1
11919,weapon,75
11920,weaponri,9
11921,wear,40
11922,weari,15
11923,weather,48
11924,weav,1
11925,web,18
11926,webb,1
11927,weber,1
11928,websit,7
11929,webster,8
11930,wed,10
11931,wedg,1
11932,wednesday,177
11933,week,380
11934,weekend,65
11935,weekli,10
11936,weekz,1
11937,weep,14
11938,weigh,13
11939,weight,14
11940,weighti,1
11941,weingartn,2
11942,weird,3
11943,welcom,49
11944,weld,7
11945,welder,1
11946,weldon,2
11947,welfar,3
11948,well,248
11949,wen,1
11950,wendi,1
11951,went,159
11952,wento,1
11953,wep,2
11954,wept,4
11955,wesley,3
11956,west,125
11957,western,121
11958,westminst,1
11959,westward,1
11960,wet,3
11961,wethi,10
11962,wgbh,6
11963,whack,2
11964,whale,2
11965,whatev,27
11966,whatsoev,3
11967,wheat,1
11968,wheaton,1
11969,wheel,9
11970,wheelchair,1
11971,wheeler,3
11972,whenev,12
11973,wherea,3
11974,whereabout,23
11975,wherev,5
11976,whet,1
11977,whether,201
11978,whiff,1
11979,whilst,3
11980,whim,1
11981,whip,5
11982,whippani,1
11983,whirlwind,1
11984,whisk,1
11985,whisper,3
11986,whistl,5
11987,whistleblow,1
11988,whitacr,1
11989,white,168
11990,whitewash,3
11991,whitewat,19
11992,whither,1
11993,whitman,3
11994,whitmir,1
11995,whittl,2
11996,whoever,6
11997,whole,68
11998,wholeheartedli,1
11999,wholesal,1
12000,wholesom,1
12001,wholli,1
12002,whop,4
12003,whose,129
12004,wi,5
12005,wibberley,5
12006,wichita,1
12007,wick,1
12008,wide,73
12009,widen,7
12010,wider,9
12011,widespread,18
12012,widow,45
12013,wield,7
12014,wife,131
12015,wiland,1
12016,wild,20
12017,wildcard,1
12018,wildest,1
12019,wildli,6
12020,wildlif,1
12021,wilk,1
12022,will,27
12023,willi,4
12024,william,143
12025,williams,2
12026,williamsport,4
12027,willing,8
12028,wilma,1
12029,wilson,31
12030,wimbledon,23
12031,win,153
12032,wind,24
12033,windfal,1
12034,windi,1
12035,window,43
12036,windowless,1
12037,wing,7
12038,wingat,1
12039,winner,86
12040,winsegerera,1
12041,winston,5
12042,winter,4
12043,winton,2
12044,wipe,16
12045,wire,17
12046,wisconsin,15
12047,wisdom,3
12048,wise,6
12049,wiser,2
12050,wish,38
12051,wisher,3
12052,wisnep,1
12053,wisnip,1
12054,wist,1
12055,wit,76
12056,witch,1
12057,withdraw,19
12058,withdrawn,5
12059,withdrew,16
12060,wither,1
12061,withheld,4
12062,withhold,5
12063,within,102
12064,without,141
12065,withstand,8
12066,withstood,3
12067,witless,2
12068,witt,1
12069,wittmann,2
12070,wive,2
12071,wnbc,1
12072,wodi,1
12073,woe,1
12074,woefulli,1
12075,woke,5
12076,woken,3
12077,wolf,4
12078,wolfenson,1
12079,wolfowitz,1
12080,wolfson,4
12081,woman,61
12082,women,106
12083,wond,1
12084,wonder,41
12085,wont,1
12086,woo,2
12087,wood,18
12088,wooden,10
12089,woodford,2
12090,woodgouskov,1
12091,woodland,14
12092,woodleaf,1
12093,woodridg,1
12094,woodrow,2
12095,woodruff,8
12096,woodword,1
12097,woolridg,1
12098,woolsey,1
12099,wooster,1
12100,word,92
12101,wore,22
12102,work,321
12103,workaday,1
12104,workboat,1
12105,worker,141
12106,workforc,4
12107,workmen,1
12108,workplac,1
12109,workshop,3
12110,worl,1
12111,world,244
12112,worldconcern,1
12113,worldli,2
12114,worldrelief,1
12115,worldvis,1
12116,worldwid,22
12117,worn,9
12118,worri,52
12119,worriesom,1
12120,worrisom,1
12121,wors,28
12122,worsen,6
12123,worship,15
12124,worshipp,1
12125,worst,60
12126,worth,26
12127,worthsal,1
12128,worthwhil,1
12129,wound,100
12130,wow,1
12131,wrack,4
12132,wrangl,2
12133,wrap,17
12134,wraparound,1
12135,wrath,2
12136,wrc,1
12137,wre,1
12138,wreak,3
12139,wreck,14
12140,wreckag,24
12141,wrench,9
12142,wrest,5
12143,wring,3
12144,wrinkl,1
12145,wrist,3
12146,writ,1
12147,write,29
12148,writer,11
12149,written,44
12150,wrn,1
12151,wrong,50
12152,wrongdo,8
12153,wrote,41
12154,wrought,1
12155,wta,2
12156,www,61
12157,wxyz,1
12158,wych,3
12159,wyo,5
12160,wyom,3
12161,x,6
12162,xavier,1
12163,xenophob,3
12164,xenophobia,2
12165,xiang,1
12166,xinjiang,2
12167,xuan,1
12168,ya,1
12169,yaakov,1
12170,yacht,3
12171,yahia,1
12172,yakovlev,1
12173,yale,2
12174,yamoussoukro,1
12175,yan,1
12176,yank,2
12177,yanke,1
12178,yanyodiwich,1
12179,yapi,1
12180,yard,22
12181,yarra,1
12182,yashwant,1
12183,yasser,14
12184,yassir,1
12185,yaun,1
12186,yaya,1
12187,ye,26
12188,yeah,13
12189,year,578
12190,yearli,1
12191,yell,2
12192,yellow,7
12193,yeltsin,4
12194,yemen,240
12195,yemeni,129
12196,yere,1
12197,yeshiva,1
12198,yesterday,67
12199,yet,165
12200,yevgen,1
12201,yevgeni,27
12202,yi,1
12203,yield,10
12204,yodowich,1
12205,yojislav,1
12206,yomiuri,2
12207,yonah,1
12208,yopougon,5
12209,yore,1
12210,york,91
12211,yorker,3
12212,yorkman,1
12213,yoshiro,5
12214,youn,1
12215,young,86
12216,youngblood,1
12217,younger,20
12218,youngest,6
12219,youngster,3
12220,youth,15
12221,youzhni,2
12222,yovano,1
12223,yu,2
12224,yubnotick,1
12225,yug,1
12226,yugaslavia,1
12227,yugoslav,75
12228,yugoslavia,129
12229,yugoslavian,15
12230,yuri,3
12231,yuxi,2
12232,yve,1
12233,zacatecoluca,1
12234,zacharea,2
12235,zagreb,1
12236,zaharah,1
12237,zajecar,1
12238,zan,2
12239,zander,1
12240,zarem,1
12241,zarko,6
12242,zawahri,5
12243,zay,1
12244,zdanovich,1
12245,zeal,1
12246,zedek,2
12247,zein,4
12248,zeitgeist,1
12249,zeljko,1
12250,zell,3
12251,zemin,7
12252,zeri,1
12253,zero,6
12254,zeu,1
12255,zimbabw,1
12256,zimmerman,1
12257,zinc,1
12258,zindani,1
12259,zingic,1
12260,zinni,18
12261,zivko,1
12262,zivkov,2
12263,zogbi,3
12264,zone,28
12265,zoran,20
12266,zorica,1
12267,zubin,1
12268,zuric,1
12269,zurich,1
12270,zutshi,1
12271,zvezda,1
