t_index,term,df
7834,claw,6
7835,rehabilit,6
7836,cedric,6
7837,mcalest,6
7838,solidar,6
7839,zarko,6
7840,grandmoth,6
7841,punctuat,6
7842,blaze,6
7843,whistl,6
7844,beef,6
7845,demolish,6
7846,sabotag,6
7847,grade,6
7848,unsur,6
7849,zero,6
7850,medina,6
7851,sip,6
7852,sultan,6
7853,expans,6
7854,firework,6
7855,hurrican,6
7856,clay,6
7857,hidden,6
7858,brave,6
7859,jobe,6
7860,psychic,6
7861,intact,6
7862,mudslid,6
7863,disciplinari,6
7864,bungl,6
7865,kgb,6
7866,indiana,6
7867,santorum,6
7868,nightmar,6
7869,array,6
7870,goodby,6
7871,sweati,6
7872,reassur,6
7873,infect,6
7874,shajea,6
7875,brie,6
7876,arctic,6
7877,drown,6
7878,edward,6
7879,daniela,6
7880,outbreak,6
7881,advic,6
7882,hantuchova,6
7883,pristavkin,6
7884,youngest,6
7885,unspecifi,6
7886,euphoria,6
7887,latham,6
7888,anthem,6
7889,undetect,6
7890,mihajlov,6
7891,steam,6
7892,x,6
7893,goran,6
7894,haw,6
7895,patti,6
7896,naderi,6
7897,garag,6
7898,worsen,6
7899,thin,6
7900,explicitli,6
7901,hypothet,6
7902,incomplet,6
7903,unnecessari,6
7904,plummet,6
7905,robertson,6
7906,oversaw,6
7907,aegi,6
7908,burk,6
7909,andean,6
7910,sing,6
7911,bulkhead,6
7912,overthrown,6
7913,harri,6
7914,voyag,6
7915,opt,6
7916,shame,6
7917,dynam,6
7918,academ,6
7919,tudjman,6
7920,morton,6
7921,flank,6
7922,laura,6
7923,belida,6
7924,merchant,6
7925,newest,6
7926,daunt,6
7927,orderli,6
7928,bankrupt,6
7929,avert,6
7930,salli,6
7931,bastion,6
7932,random,6
7933,resili,6
7934,grace,6
7935,foothold,6
7936,unchang,6
7937,lord,6
7938,cb,6
7939,poignant,6
7940,romero,6
7941,wgbh,6
7942,furnitur,6
7943,bamba,6
7944,crutch,6
7945,disband,6
7946,vain,6
7947,parallel,6
7948,dubai,6
7949,rundel,6
7950,jacket,6
7951,fever,6
7952,retrospect,6
7953,elder,6
7954,somber,6
7955,hello,6
7956,frozen,6
7957,sy,6
7958,fraudul,6
7959,affili,6
7960,gyroscop,6
7961,util,6
7962,hemispher,6
7963,terri,6
7964,excel,6
7965,dissid,6
7966,stalem,6
7967,prudent,6
7968,princip,6
7969,thumb,6
7970,innov,6
7971,leather,6
7972,southwestern,6
7973,undertaken,6
7974,disgruntl,6
7975,slight,6
7976,courtyard,6
7977,demis,6
7978,layer,6
7979,graduat,6
7980,overthrew,6
7981,affirm,6
7982,relay,6
7983,dinghi,6
7984,coincid,6
7985,surrog,6
7986,discrimin,6
7987,spencer,6
7988,mediterranean,6
7989,harass,6
7990,solv,6
7991,filipov,6
7992,enhanc,6
7993,tender,6
7994,scar,6
7995,shuttl,6
7996,amp,6
7997,standstil,6
7998,raymond,6
7999,diego,6
8000,ensign,6
8001,tranquil,6
8002,algerian,6
8003,fireman,6
8004,tricki,6
8005,hudson,6
8006,tungata,6
8007,alabama,6
8008,kevin,6
8009,schroeder,6
8010,tass,6
8011,costli,6
8012,prematur,6
8013,dealt,6
8014,crater,6
8015,obscur,6
8016,precautionari,6
8017,seren,6
8018,kati,6
8019,rag,6
8020,via,6
8021,wari,6
8022,glimps,6
8023,lawless,6
8024,excerpt,6
8025,cairo,6
8026,someday,6
8027,reclaim,6
8028,romania,6
8029,hilli,6
8030,aleksandar,6
8031,techniqu,6
8032,goodwil,6
8033,sama,6
8034,moratorium,6
8035,moynihan,6
8036,intercept,6
8037,extract,6
8038,petti,6
8039,remaind,6
8040,hors,6
8041,valid,6
8042,counterattack,6
8043,vernon,6
8044,premedit,6
8045,milwauke,6
8046,majoli,7
8047,li,7
8048,stomach,7
8049,k,7
8050,medalist,7
8051,conrad,7
8052,buchanan,7
8053,lincoln,7
8054,crook,7
8055,zemin,7
8056,forgotten,7
8057,breath,7
8058,pollut,7
8059,provis,7
8060,bounc,7
8061,benevol,7
8062,lowest,7
8063,oneil,7
8064,knife,7
8065,despair,7
8066,modest,7
8067,mcenro,7
8068,orient,7
8069,wibberley,7
8070,swing,7
8071,bori,7
8072,verg,7
8073,sadam,7
8074,defin,7
8075,portland,7
8076,crosbi,7
8077,item,7
8078,unjustifi,7
8079,pastri,7
8080,neo,7
8081,timet,7
8082,cow,7
8083,kalashnikov,7
8084,assumpt,7
8085,iranian,7
8086,invent,7
8087,defianc,7
8088,bunker,7
8089,truman,7
8090,utah,7
8091,kiefer,7
8092,vari,7
8093,bombay,7
8094,merci,7
8095,prohibit,7
8096,shaw,7
8097,phrase,7
8098,rebound,7
8099,unbeliev,7
8100,widen,7
8101,burden,7
8102,rwanda,7
8103,championship,7
8104,missourian,7
8105,commemor,7
8106,loosen,7
8107,sheehan,7
8108,genocid,7
8109,searcher,7
8110,slade,7
8111,stranger,7
8112,billi,7
8113,mccollum,7
8114,duc,7
8115,proposit,7
8116,refug,7
8117,bloc,7
8118,inadequ,7
8119,receipt,7
8120,hover,7
8121,passag,7
8122,cuban,7
8123,consortium,7
8124,penal,7
8125,kha,7
8126,rhein,7
8127,astonish,7
8128,overal,7
8129,scrutini,7
8130,foil,7
8131,imf,7
8132,detat,7
8133,miracul,7
8134,comrad,7
8135,aveng,7
8136,rocki,7
8137,pozarevac,7
8138,burglar,7
8139,boom,7
8140,feinstein,7
8141,patten,7
8142,countryman,7
8143,signatur,7
8144,byrd,7
8145,hamza,7
8146,sosonati,7
8147,bauman,7
8148,venezuela,7
8149,charit,7
8150,radioprograma,7
8151,rim,7
8152,anew,7
8153,regardless,7
8154,nick,7
8155,yellow,7
8156,tightli,7
8157,oshman,7
8158,engulf,7
8159,roy,7
8160,jacki,7
8161,trent,7
8162,alan,7
8163,adjust,7
8164,repatri,7
8165,strive,7
8166,vodafon,7
8167,nguyen,7
8168,massacr,7
8169,baltimor,7
8170,antonia,7
8171,span,7
8172,emigr,7
8173,po,7
8174,fatigu,7
8175,cathol,7
8176,kidnapp,7
8177,penetr,7
8178,sprain,7
8179,pipe,7
8180,crewmemb,7
8181,marijuana,7
8182,fame,7
8183,closur,7
8184,gonna,7
8185,aviv,7
8186,pure,7
8187,tel,7
8188,lit,7
8189,rebellion,7
8190,midst,7
8191,catherin,7
8192,dy,7
8193,absente,7
8194,duffi,7
8195,pole,7
8196,rumsfeld,7
8197,historian,7
8198,philanthropi,7
8199,exagger,7
8200,ramallah,7
8201,baker,7
8202,contradict,7
8203,character,7
8204,waiv,7
8205,hai,7
8206,ristic,7
8207,httpwwwspearnavymilshipsddg,7
8208,underneath,7
8209,contrari,7
8210,stain,7
8211,entranc,7
8212,collid,7
8213,daren,7
8214,depos,7
8215,frame,7
8216,fruit,7
8217,undertak,7
8218,enthusiast,7
8219,runway,7
8220,summon,7
8221,viru,7
8222,puppet,7
8223,flip,7
8224,elit,7
8225,justin,7
8226,intimid,7
8227,pave,7
8228,medium,7
8229,cambodia,7
8230,crazi,7
8231,dementieva,7
8232,piolin,7
8233,froze,7
8234,tame,7
8235,distant,7
8236,linda,7
8237,soar,7
8238,sunk,7
8239,infest,7
8240,squeez,7
8241,conni,7
8242,hears,7
8243,mountainsid,7
8244,hadnt,7
8245,buoy,7
8246,contractor,7
8247,subdu,7
8248,squall,7
8249,seismologist,7
8250,tomahawk,7
8251,architect,7
8252,twenti,7
8253,merced,7
8254,void,7
8255,navajo,7
8256,impass,7
8257,classic,7
8258,courtroom,7
8259,bhakta,7
8260,loom,7
8261,murray,7
8262,log,7
8263,probat,7
8264,quantiti,7
8265,razzano,7
8266,warplan,7
8267,myer,7
8268,delic,7
8269,halevi,7
8270,clearanc,7
8271,unanim,7
8272,haul,7
8273,theater,7
8274,belgium,7
8275,nachtig,7
8276,mishandl,7
8277,lewinski,7
8278,hyperinfl,7
8279,shallow,7
8280,litton,7
8281,arizona,7
8282,ear,7
8283,cotton,7
8284,rittner,7
8285,camouflag,7
8286,strictli,7
8287,adequ,7
8288,spous,7
8289,agon,7
8290,illegitim,7
8291,wing,7
8292,incit,7
8293,unaccept,7
8294,sector,7
8295,dedinj,7
8296,plenti,7
8297,treasur,7
8298,severomorsk,7
8299,bruis,7
8300,bang,7
8301,ethic,7
8302,cochran,7
8303,grasp,7
8304,wield,7
8305,stare,7
8306,jacqu,7
8307,bibl,7
8308,transform,7
8309,afford,7
8310,fragil,7
8311,shower,7
8312,trauma,7
8313,lobbi,7
8314,unpopular,7
8315,parliamentari,7
8316,bug,7
8317,caller,7
8318,putsch,7
8319,shaughnessi,7
8320,modifi,7
8321,turnov,7
8322,carol,7
8323,hernandez,7
8324,oscar,7
8325,ken,7
8326,tsvangirai,7
8327,exploit,7
8328,posthum,7
8329,mild,7
8330,lara,7
8331,choke,7
8332,empir,7
8333,websit,7
8334,rockland,7
8335,invalid,7
8336,owhali,7
8337,inhabit,7
8338,ugaz,7
8339,skipper,7
8340,nairobi,7
8341,theme,7
8342,dissent,7
8343,loran,7
8344,javier,7
8345,vestig,7
8346,properli,7
8347,teller,7
8348,mall,7
8349,olivera,8
8350,patricia,8
8351,keel,8
8352,gale,8
8353,deem,8
8354,garbl,8
8355,marcher,8
8356,bulatov,8
8357,strongman,8
8358,convent,8
8359,fraction,8
8360,steer,8
8361,pleasur,8
8362,overcam,8
8363,pdci,8
8364,seselj,8
8365,super,8
8366,batter,8
8367,leagu,8
8368,galo,8
8369,singh,8
8370,morocco,8
8371,mulshankar,8
8372,exact,8
8373,landlord,8
8374,arazi,8
8375,wrongdo,8
8376,mikhail,8
8377,expos,8
8378,underground,8
8379,earliest,8
8380,sergio,8
8381,mugab,8
8382,cessna,8
8383,warner,8
8384,denni,8
8385,pier,8
8386,whitman,8
8387,raini,8
8388,thiev,8
8389,transact,8
8390,reactor,8
8391,burton,8
8392,length,8
8393,liberti,8
8394,mann,8
8395,bay,8
8396,apprehend,8
8397,talent,8
8398,dragoljub,8
8399,multistori,8
8400,coler,8
8401,thakkar,8
8402,tumbl,8
8403,rattl,8
8404,nois,8
8405,disastr,8
8406,judith,8
8407,ojdan,8
8408,weld,8
8409,statut,8
8410,shadowi,8
8411,shrink,8
8412,timelin,8
8413,gray,8
8414,standoff,8
8415,skip,8
8416,adrift,8
8417,articl,8
8418,kktv,8
8419,senatori,8
8420,entitl,8
8421,ambit,8
8422,hop,8
8423,libya,8
8424,centrist,8
8425,sympathet,8
8426,coburn,8
8427,karadjordjev,8
8428,motorcycl,8
8429,dynamit,8
8430,chaotic,8
8431,poison,8
8432,rodway,8
8433,hurl,8
8434,bravo,8
8435,divert,8
8436,countrymen,8
8437,ramp,8
8438,distinct,8
8439,expertis,8
8440,qualiti,8
8441,softwar,8
8442,bevan,8
8443,cocain,8
8444,chest,8
8445,shipbuild,8
8446,flung,8
8447,sprawl,8
8448,shield,8
8449,rein,8
8450,airlin,8
8451,seam,8
8452,bailey,8
8453,withstand,8
8454,overlook,8
8455,valuabl,8
8456,kiss,8
8457,torn,8
8458,fox,8
8459,acquit,8
8460,shipyard,8
8461,haunt,8
8462,ind,8
8463,jelena,8
8464,concept,8
8465,circuit,8
8466,blind,8
8467,earmark,8
8468,bakri,8
8469,museum,8
8470,weaken,8
8471,sibl,8
8472,tupac,8
8473,viewer,8
8474,bloodi,8
8475,amaru,8
8476,gordon,8
8477,tito,8
8478,bath,8
8479,ben,8
8480,cling,8
8481,taha,8
8482,vadim,8
8483,avenu,8
8484,flower,8
8485,emir,8
8486,fashion,8
8487,samuel,8
8488,unravel,8
8489,apparatu,8
8490,franci,8
8491,evad,8
8492,scott,8
8493,puzzl,8
8494,jolt,8
8495,bottl,8
8496,farmer,8
8497,feat,8
8498,marri,8
8499,minu,8
8500,dr,8
8501,jaim,8
8502,nowher,8
8503,calif,8
8504,singapor,8
8505,stabenow,8
8506,swat,8
8507,brussel,8
8508,cool,8
8509,holbrook,8
8510,experienc,8
8511,consol,8
8512,salari,8
8513,soil,8
8514,relinquish,8
8515,belt,8
8516,residu,8
8517,gunshot,8
8518,skim,8
8519,verifi,8
8520,festiv,8
8521,reiter,8
8522,hesit,8
8523,registr,8
8524,horribl,8
8525,cutter,8
8526,influenti,8
8527,hamilton,8
8528,friendship,8
8529,mahur,8
8530,fsb,8
8531,maker,8
8532,peacekeep,8
8533,tnt,8
8534,nepal,8
8535,youll,8
8536,folk,8
8537,undergo,8
8538,label,8
8539,ehud,8
8540,circul,8
8541,film,8
8542,clinic,8
8543,column,8
8544,settlement,8
8545,treati,8
8546,newscast,8
8547,sovereignti,8
8548,cleans,8
8549,belgian,8
8550,forgiv,8
8551,gorton,8
8552,tall,8
8553,robe,8
8554,plain,8
8555,hispan,8
8556,fee,8
8557,distinguish,8
8558,pistol,8
8559,perjuri,8
8560,dine,8
8561,dragan,8
8562,bigger,8
8563,webster,8
8564,visa,8
8565,fenc,8
8566,inject,8
8567,enthusiasm,8
8568,per,8
8569,stephen,8
8570,envoy,8
8571,meal,8
8572,joe,8
8573,panick,8
8574,divers,8
8575,lone,8
8576,emphasi,8
8577,chip,8
8578,simultan,8
8579,elizabeth,8
8580,snatch,8
8581,recant,8
8582,lax,8
8583,bangladesh,8
8584,harden,8
8585,halliburton,8
8586,frankli,8
8587,brush,8
8588,richter,8
8589,secondli,8
8590,colin,8
8591,royal,8
8592,contin,8
8593,prolong,8
8594,huddl,8
8595,birthday,8
8596,shelton,8
8597,barua,8
8598,sidl,8
8599,namrata,8
8600,errat,8
8601,lleyton,8
8602,erect,8
8603,desk,8
8604,heroic,8
8605,infant,8
8606,servant,8
8607,culmin,8
8608,propuls,8
8609,sue,8
8610,benin,8
8611,urban,8
8612,haiti,9
8613,sick,9
8614,willing,9
8615,tap,9
8616,bobbi,9
8617,comparison,9
8618,forest,9
8619,ariz,9
8620,lopez,9
8621,rowland,9
8622,lung,9
8623,fatal,9
8624,concert,9
8625,environ,9
8626,jane,9
8627,skin,9
8628,lengthi,9
8629,manuel,9
8630,georgia,9
8631,clair,9
8632,lyndon,9
8633,outlaw,9
8634,rolla,9
8635,disrupt,9
8636,inn,9
8637,omar,9
8638,henin,9
8639,render,9
8640,getaway,9
8641,hosni,9
8642,glaspi,9
8643,punctur,9
8644,jag,9
8645,unexpect,9
8646,loudspeak,9
8647,descent,9
8648,judd,9
8649,youd,9
8650,mirjana,9
8651,subsequ,9
8652,embattl,9
8653,ilya,9
8654,stark,9
8655,scholar,9
8656,berlin,9
8657,disturb,9
8658,wane,9
8659,reagan,9
8660,ensu,9
8661,farm,9
8662,iii,9
8663,olsen,9
8664,birth,9
8665,height,9
8666,wealth,9
8667,healthi,9
8668,weaker,9
8669,rosa,9
8670,fundamentalist,9
8671,interfax,9
8672,formerli,9
8673,charter,9
8674,changeov,9
8675,burglari,9
8676,worn,9
8677,castleburi,9
8678,rid,9
8679,uneasi,9
8680,conspir,9
8681,unstabl,9
8682,walter,9
8683,rusedski,9
8684,culprit,9
8685,mario,9
8686,curiou,9
8687,alik,9
8688,distract,9
8689,fishermen,9
8690,libyan,9
8691,rampal,9
8692,planeload,9
8693,cramp,9
8694,forev,9
8695,phase,9
8696,reconstruct,9
8697,felon,9
8698,colo,9
8699,dialogu,9
8700,tommi,9
8701,pari,9
8702,doom,9
8703,nevada,9
8704,inabl,9
8705,arlington,9
8706,wider,9
8707,undercut,9
8708,ouster,9
8709,battleground,9
8710,hondura,9
8711,pact,9
8712,demolit,9
8713,perish,9
8714,vanek,9
8715,nonetheless,9
8716,react,9
8717,behav,9
8718,upper,9
8719,obey,9
8720,mute,9
8721,repel,9
8722,tongu,9
8723,winston,9
8724,salem,9
8725,populist,9
8726,illustr,9
8727,rumbl,9
8728,matthew,9
8729,onlook,9
8730,tull,9
8731,bias,9
8732,expir,9
8733,chemic,9
8734,unfett,9
8735,indonesia,9
8736,chile,9
8737,heed,9
8738,applaus,9
8739,outlin,9
8740,abid,9
8741,inappropri,9
8742,stab,9
8743,spectat,9
8744,roman,9
8745,reopen,9
8746,adam,9
8747,httpwwwirvingpdcom,9
8748,gradual,9
8749,cerf,9
8750,gendarm,9
8751,sutyagin,9
8752,tenur,9
8753,herald,9
8754,drain,9
8755,anguish,9
8756,terrifi,9
8757,wheel,9
8758,reynold,9
8759,tyson,9
8760,danzig,9
8761,pitch,9
8762,privileg,9
8763,nevertheless,9
8764,taiwan,9
8765,mele,9
8766,nullifi,9
8767,nurs,9
8768,varieti,9
8769,disclosur,9
8770,sympathi,9
8771,fugazi,9
8772,hotli,9
8773,text,9
8774,cynic,9
8775,miranda,9
8776,excus,9
8777,mullin,9
8778,clerk,9
8779,banner,9
8780,digniti,9
8781,rubin,9
8782,rostenkowski,9
8783,hast,9
8784,lahej,9
8785,testud,9
8786,forecast,9
8787,conceiv,9
8788,recreat,9
8789,carv,9
8790,salut,9
8791,junior,9
8792,tremend,9
8793,scrap,9
8794,griev,9
8795,deceas,9
8796,sir,9
8797,alter,9
8798,bother,9
8799,danah,9
8800,sole,9
8801,cement,9
8802,hatr,9
8803,behalf,9
8804,descript,9
8805,bureaucrat,9
8806,airplan,9
8807,jiang,9
8808,integr,9
8809,disguis,9
8810,lab,9
8811,referendum,9
8812,bust,9
8813,pristina,9
8814,bird,9
8815,smooth,9
8816,confetti,9
8817,disqualifi,9
8818,discourag,9
8819,ankl,9
8820,stuck,9
8821,narrowli,9
8822,houri,9
8823,outgo,9
8824,seab,9
8825,underway,9
8826,chechnya,9
8827,bunch,9
8828,mandatori,9
8829,paus,9
8830,consensu,9
8831,felix,9
8832,stagger,9
8833,buck,9
8834,spell,9
8835,sacrific,10
8836,contempt,10
8837,reli,10
8838,taint,10
8839,ohio,10
8840,sandrin,10
8841,chuck,10
8842,oldest,10
8843,fan,10
8844,aussi,10
8845,argentina,10
8846,branch,10
8847,tran,10
8848,harm,10
8849,bizarr,10
8850,cellular,10
8851,massi,10
8852,shkval,10
8853,southeastern,10
8854,veil,10
8855,loyalti,10
8856,silver,10
8857,torment,10
8858,faso,10
8859,diseas,10
8860,upcom,10
8861,morgu,10
8862,frankfurt,10
8863,bless,10
8864,analysi,10
8865,sadden,10
8866,comb,10
8867,anatoli,10
8868,atmospher,10
8869,briberi,10
8870,revel,10
8871,milan,10
8872,loser,10
8873,frenchman,10
8874,md,10
8875,slept,10
8876,arsen,10
8877,retak,10
8878,fragment,10
8879,wrench,10
8880,tribe,10
8881,okay,10
8882,granger,10
8883,atlanta,10
8884,wise,10
8885,pakistani,10
8886,walkout,10
8887,award,10
8888,mauresmo,10
8889,stack,10
8890,burkina,10
8891,crackdown,10
8892,significantli,10
8893,marriag,10
8894,slim,10
8895,anchor,10
8896,holdup,10
8897,homecom,10
8898,thompson,10
8899,nicola,10
8900,dismantl,10
8901,rampant,10
8902,root,10
8903,unwil,10
8904,miller,10
8905,hubbel,10
8906,junk,10
8907,discredit,10
8908,shine,10
8909,notabl,10
8910,predecessor,10
8911,administ,10
8912,coat,10
8913,temporarili,10
8914,rdr,10
8915,sampl,10
8916,tijan,10
8917,dean,10
8918,constantli,10
8919,basebal,10
8920,nice,10
8921,bullet,10
8922,plagu,10
8923,hint,10
8924,boss,10
8925,bitterli,10
8926,adult,10
8927,protestor,10
8928,vest,10
8929,billionair,10
8930,chirac,10
8931,preced,10
8932,advisor,10
8933,beirut,10
8934,pickup,10
8935,jew,10
8936,khobar,10
8937,crown,10
8938,malhotra,10
8939,context,10
8940,shed,10
8941,cope,10
8942,overthrow,10
8943,owen,10
8944,odd,10
8945,conceal,10
8946,trooper,10
8947,freshman,10
8948,necessarili,10
8949,scheme,10
8950,gunfir,10
8951,gari,10
8952,growth,10
8953,banker,10
8954,vigor,10
8955,religion,10
8956,pre,10
8957,anjar,10
8958,weaponri,10
8959,rivalri,10
8960,smell,10
8961,sore,10
8962,pollard,10
8963,broker,10
8964,yield,10
8965,eyewit,10
8966,perspect,10
8967,somewhat,10
8968,amaz,10
8969,chavez,10
8970,absorb,10
8971,destin,10
8972,wash,10
8973,emphas,10
8974,enabl,10
8975,budget,10
8976,reno,10
8977,escal,10
8978,shack,10
8979,custom,10
8980,drill,10
8981,compel,10
8982,erod,10
8983,pin,10
8984,muhammad,10
8985,nj,10
8986,carter,10
8987,ager,10
8988,martinez,10
8989,northeast,10
8990,rudolph,10
8991,jimmi,10
8992,medal,10
8993,undecid,10
8994,burst,10
8995,cannistraro,10
8996,applaud,10
8997,strang,10
8998,code,10
8999,fractur,10
9000,everyday,10
9001,cemeteri,10
9002,diplomaci,10
9003,indign,10
9004,von,10
9005,ark,10
9006,reliev,10
9007,tea,10
9008,broader,10
9009,perpetr,10
9010,fremd,10
9011,snap,11
9012,strategist,11
9013,grenad,11
9014,ann,11
9015,harder,11
9016,disintegr,11
9017,tangl,11
9018,gotten,11
9019,prescript,11
9020,wooden,11
9021,mueller,11
9022,airmen,11
9023,gear,11
9024,moreno,11
9025,mich,11
9026,tighten,11
9027,lien,11
9028,loot,11
9029,commod,11
9030,coastal,11
9031,bright,11
9032,pace,11
9033,helmet,11
9034,pj,11
9035,politika,11
9036,pierc,11
9037,gandhi,11
9038,judgment,11
9039,crawl,11
9040,machet,11
9041,geolog,11
9042,weekli,11
9043,repress,11
9044,nashvil,11
9045,ala,11
9046,consul,11
9047,embarrass,11
9048,unseat,11
9049,montana,11
9050,behavior,11
9051,ideolog,11
9052,evan,11
9053,del,11
9054,pine,11
9055,animos,11
9056,mack,11
9057,deterior,11
9058,aspect,11
9059,faster,11
9060,sensit,11
9061,anymor,11
9062,founder,11
9063,hewitt,11
9064,cheat,11
9065,bilater,11
9066,anderson,11
9067,eras,11
9068,risen,11
9069,kitchen,11
9070,suspens,11
9071,tend,11
9072,houphouet,11
9073,boigni,11
9074,tailor,11
9075,flow,11
9076,bought,11
9077,dinner,11
9078,tune,11
9079,orang,11
9080,militarili,11
9081,offshor,11
9082,jiri,11
9083,korhogo,11
9084,balconi,11
9085,accommod,11
9086,slain,11
9087,unload,11
9088,grief,11
9089,daley,11
9090,blown,11
9091,vacanc,11
9092,thirti,11
9093,donor,11
9094,hoffman,11
9095,propel,11
9096,dwindl,11
9097,carolina,11
9098,chappaqua,11
9099,fiberglass,11
9100,warfar,11
9101,sanchez,11
9102,dedic,11
9103,slice,11
9104,calcul,11
9105,teach,11
9106,reign,11
9107,poster,11
9108,occup,11
9109,hungri,11
9110,kid,11
9111,jo,11
9112,mutini,11
9113,suburban,11
9114,raid,11
9115,keith,11
9116,rapid,11
9117,fink,11
9118,dougal,11
9119,bow,11
9120,boucher,11
9121,itali,11
9122,dictatorship,11
9123,champ,11
9124,motion,11
9125,core,11
9126,bosnian,11
9127,lao,11
9128,petersburg,11
9129,booth,11
9130,persist,11
9131,masonri,11
9132,elig,11
9133,sieg,11
9134,understood,11
9135,strongest,11
9136,mandat,11
9137,montecino,11
9138,mechan,11
9139,commerc,11
9140,federico,11
9141,partli,11
9142,chela,12
9143,wail,12
9144,lob,12
9145,eleven,12
9146,accomplish,12
9147,lott,12
9148,httpwwwtdcjstatetxu,12
9149,ringlead,12
9150,ridg,12
9151,ecuador,12
9152,daschl,12
9153,illicit,12
9154,legitimaci,12
9155,optimist,12
9156,bihari,12
9157,kuroyedov,12
9158,deleg,12
9159,proven,12
9160,miracl,12
9161,passport,12
9162,interpret,12
9163,revolutionari,12
9164,firmli,12
9165,properti,12
9166,inspir,12
9167,anxiou,12
9168,bloodsh,12
9169,carpent,12
9170,dmitri,12
9171,horn,12
9172,passion,12
9173,limb,12
9174,fitzgerald,12
9175,tiebreak,12
9176,format,12
9177,elud,12
9178,hammer,12
9179,blueprint,12
9180,advertis,12
9181,datelin,12
9182,jordan,12
9183,pan,12
9184,approxim,12
9185,tech,12
9186,ford,12
9187,trader,12
9188,rage,12
9189,dispos,12
9190,seattl,12
9191,dhahran,12
9192,clock,12
9193,ordnanc,12
9194,warren,12
9195,swift,12
9196,deuc,12
9197,art,12
9198,mangl,12
9199,highlight,12
9200,portray,12
9201,justifi,12
9202,midday,12
9203,forget,12
9204,residenti,12
9205,despic,12
9206,neg,12
9207,mound,12
9208,slogan,12
9209,perceiv,12
9210,ideal,12
9211,aw,12
9212,hama,12
9213,disagre,12
9214,korean,12
9215,spare,12
9216,attitud,12
9217,uncertainti,12
9218,attribut,12
9219,abyan,12
9220,insur,12
9221,slovakia,12
9222,frigat,12
9223,hail,12
9224,lawrenc,12
9225,laboratori,12
9226,ana,12
9227,tube,12
9228,reeker,12
9229,rent,12
9230,chapter,12
9231,partial,12
9232,movi,12
9233,surgeon,12
9234,liter,12
9235,unfold,12
9236,row,12
9237,ralph,12
9238,atroc,12
9239,misdemeanor,12
9240,ribat,12
9241,furiou,12
9242,muqbel,12
9243,paramilitari,12
9244,marxist,12
9245,scenario,12
9246,snow,12
9247,nelson,12
9248,saddam,12
9249,nervou,12
9250,sift,12
9251,heap,12
9252,humili,12
9253,elbow,12
9254,dirti,12
9255,equival,12
9256,terrenc,12
9257,powel,12
9258,karim,12
9259,disgrac,12
9260,restaur,12
9261,coastlin,12
9262,urgent,12
9263,hire,12
9264,torch,12
9265,ni,13
9266,waterlin,13
9267,cordon,13
9268,faith,13
9269,relax,13
9270,peddl,13
9271,paint,13
9272,stumbl,13
9273,hussein,13
9274,humbl,13
9275,bent,13
9276,garden,13
9277,logist,13
9278,resourc,13
9279,easier,13
9280,judiciari,13
9281,dump,13
9282,skeptic,13
9283,noon,13
9284,inspector,13
9285,distraught,13
9286,disciplin,13
9287,whenev,13
9288,jerusalem,13
9289,disclos,13
9290,abu,13
9291,rape,13
9292,flame,13
9293,alexand,13
9294,showdown,13
9295,jam,13
9296,glad,13
9297,rural,13
9298,flat,13
9299,dad,13
9300,counterterror,13
9301,excit,13
9302,malfunct,13
9303,pool,13
9304,spoil,13
9305,giuliani,13
9306,tide,13
9307,coachlight,13
9308,curfew,13
9309,rosenfield,13
9310,gunn,13
9311,overshadow,13
9312,writer,13
9313,weigh,13
9314,dispers,13
9315,craig,13
9316,kit,13
9317,coulibali,13
9318,joy,13
9319,escort,13
9320,stroke,13
9321,firearm,13
9322,tree,13
9323,model,13
9324,tribut,13
9325,regul,13
9326,skill,13
9327,specifi,13
9328,courag,13
9329,seamen,13
9330,grandson,13
9331,pattern,13
9332,detent,13
9333,punch,13
9334,portion,13
9335,hed,13
9336,jeep,13
9337,bolster,13
9338,merit,13
9339,monetari,13
9340,ronald,13
9341,shaken,13
9342,magazin,13
9343,haren,13
9344,unfair,13
9345,fog,13
9346,dammaj,13
9347,limousin,13
9348,pavel,13
9349,somalia,13
9350,oblig,13
9351,remiss,13
9352,pat,13
9353,gap,13
9354,explan,13
9355,pump,13
9356,asset,13
9357,ramirez,13
9358,consolid,13
9359,abraham,13
9360,economist,13
9361,pend,13
9362,trick,13
9363,jonathan,13
9364,jubil,13
9365,quietli,13
9366,catastroph,13
9367,alex,13
9368,afterward,13
9369,obviou,13
9370,princ,13
9371,ocean,13
9372,motsak,13
9373,interrupt,13
9374,trash,13
9375,ravag,13
9376,supervis,13
9377,chose,13
9378,angl,13
9379,villanueva,13
9380,oregon,13
9381,giant,13
9382,sex,13
9383,reveng,13
9384,philip,13
9385,legitim,13
9386,bargain,13
9387,owe,13
9388,dissolv,13
9389,footbal,13
9390,regain,13
9391,constant,13
9392,motorcad,13
